Country,Company Name,Year,Sector,DealType,DealSubtype, Proceeds ($ millions) ,RealSector
Hungary,Mélyfúró Berendezések Gyára Kft.,1996,Services,,, 2.51 ,Industry
Hungary,Pápai Húskombinát Részvénytársaság,1996,Services,,, 2.55 ,Industry
Hungary,Szolnoki Sütôipari Részvénytársaság,1996,Services,,, 2.74 ,Industry
Hungary,Pest-Budai KÖZÉRT Élelmiszerkereskedelmi Rt.,1996,Services,,, 3.03 ,Trade
Hungary,Szegedi Tejipari Részvénytársaság,1996,Services,,, 3.03 ,Industry
Hungary,Temaforg Kereskedelmi és Ipari Rt.,1996,Services,,, 3.06 ,Trade
Hungary,Bábolna Baromfi Békéscsaba Feldolgozó Kft.,1996,Services,,, 3.18 ,Industry
Hungary,Pesti Sütôipari és Kereskedelmi Rt.,1996,Services,,, 3.22 ,Industry
Hungary,JUNIOR Vendéglátó Rt.,1996,Services,,, 3.73 ,Tourism
Hungary,Tolna m. Tejipari Rt.,1996,Services,,, 3.78 ,Industry
Hungary,Pécsi Agroker Kereskedô és Szolgáltató Rt.,1996,Services,,, 3.79 ,Trade
Hungary,PANNONKER Kereskedelmi és Ipari Rt.,1996,Services,,, 3.92 ,Trade
Hungary,Szikra Lapnyomda Részvénytársaság,1996,Services,,, 4.00 ,Industry
Hungary,Globus Nyomda Rt.,1996,Services,,, 4.40 ,Industry
Hungary,Gyôri Szeszgyár és Finomító Rt.,1996,Services,,, 4.78 ,Industry
Hungary,Északtej Tejipari Részvénytársaság,1996,Services,,, 5.03 ,Industry
Hungary,KÜHNE Mezôgazdasági Gépgyár Részvénytársaság,1996,Services,,, 5.08 ,Industry
Hungary,Pécsi Gabonaforgalmi Részvénytársaság,1996,Services,,, 5.15 ,Industry
Hungary,Richter Gedeon Vegyészeti Gyár Rt.,1996,Services,,, 5.32 ,Industry
Hungary,CHINOIN Gyógyszer és Vegyészeti Termékek Gyára Rt.,1996,Services,,, 7.78 ,Industry
Hungary,TAURUS GUMIIPARI Rt.,1996,Services,,, 9.78 ,Industry
Hungary,Dél-Dunántúli Gabonaipari Részvénytársaság,1996,Services,,, 13.30 ,Industry
Hungary,Magyar Gördülôcsapágy Mlvek Rt.,1996,Services,,, 22.20 ,Industry
Hungary,Fórum Szálloda Rt.,1996,Services,,, 29.74 ,Tourism
Hungary,Tiszai Vegyi Kombinát Rt.,1996,Services,GDS,, 242.92 ,Industry
Hungary,VOLCNPACK Csomagoló és Szolgáltató Rt.,1996,Infrastructure,,, 0.00 ,Transport
Hungary,Magyar Távközlési Részvénytársaság,1996,Infrastructure,,, 33.60 ,Transport
Hungary,DEGAZ,1997,Infrastructure,Private sale,, 23.00 ,Gas operator
Hungary,MOL Magyar Olaj-es Gazipari Rt,1997,Energy,Public offer/ GDRs,, 302.00 ,Oil & Gas
Hungary,Penzintezeti Kozpont Bank (PK Bank),1997,Financial,Private sale,, 18.90 ,Banking
Hungary,Takarekbank,1997,Financial,Private sale,, 23.40 ,Banking
Hungary,Mezobank,1997,Financial,Private sale,, 25.00 ,Banking
Hungary,Kereskedelmi es Hitelbank (K&H bank),1997,Financial,Tender,, 30.00 ,Banking
Hungary,National Savings and Commercial bank (OTP),1997,Financial,Public offer/GDRS,, 213.00 ,Banking
Hungary,Ajka Alumina plant,1997,Manufacturing & Services,Bid,,,Aluminum (Manufacturing)
Hungary,Raba Magyar Vagon-es Gepgyar Rt,1997,Manufacturing & Services,Public offer (domestic share offering),, 24.60 ,Vehicle Assembly
Hungary,Raba Magyar Vagon-es Gepgyar Rt,1997,Manufacturing & Services,Private sale,, 53.50 ,Vehicle Assembly
Hungary,Chemical Works of Gedeon Richter Ltd.,1997,Manufacturing & Services,Public offer/GDRs,, 202.80 ,Pharmaceuticals
Hungary,Diosgynor Steel Works (DAM),1997,Manufacturing & Services,Private sale,, 22.80 ,Steel (manufacturing)
Hungary,MKM-Tel,1997,Infrastructure,Tender,,,Telecom
Hungary,Matav Rt,1997,Infrastructure,Public offer/ADRs,," 1,200.00 ",Telecom
Hungary,Bakonyi Eromu Rt.,1998,Infrastructure,Sale without tender,,,"Electricity, gas steam and water supply"
Hungary,Bakonyi Eromu Rt.,1998,Infrastructure,For employees,,,"Electricity, gas steam and water supply"
Hungary,Bakonyi Eromu Rt.,1998,Infrastructure,On the basis of purchasing obligation,,,"Electricity, gas steam and water supply"
Hungary,Budapesti Eromu Rt.,1998,Infrastructure,On the basis of purchasing obligation,,,"Electricity, gas steam and water supply"
Hungary,Észak-magyarországi Áramszolgáltató Rt.,1998,Infrastructure,Stock Exchange,,,"Electricity, gas steam and water supply"
Hungary,Pécsi Eromu Rt.,1998,Infrastructure,Sale without tender,,,"Electricity, gas steam and water supply"
Hungary,Pécsi Eromu Rt.,1998,Infrastructure,For employees,,,"Electricity, gas steam and water supply"
Hungary,Pécsi Eromu Rt.,1998,Infrastructure,On the basis of purchasing obligation,,,"Electricity, gas steam and water supply"
Hungary,Polgári Kereskedelmi Bank Rt.,1998,Financial,For employees,,,Financial intermediation
Hungary,Árpád Ingatlanhasznosító Kft.,1998,Financial,Successful open tender,,,"Real estate, renting and business activities"
Hungary,Díjbeszedo Részvénytársaság,1998,Financial,Minority shares offered for co-owner,,,"Real estate, renting and business activities"
Hungary,"Földméro, Talajvizsgáló és Vállalkozó Kft",1998,Financial,On the basis of purchasing obligation,,,"Real estate, renting and business activities"
Hungary,Zugló-Invest Kereskedelmi Kft. (ÁGTINOVA Kft.),1998,Financial,For employees,,,"Real estate, renting and business activities"
Hungary,Athenaeum Nyomda Rt.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,Baranya Tégla Kft.,1998,Manufacturing & Services,Management Buy-out (MBO),,,Manufacturing
Hungary,Baranya Tégla Kft.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Budacolor Festékgyár Kft.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,Budacolor Festékgyár Kft.,1998,Manufacturing & Services,On the basis of purchasing obligation,,,Manufacturing
Hungary,DAM Diósgyori Acélmuvek Rt.,1998,Manufacturing & Services,Successful closed tender,,,Manufacturing
Hungary,DAM Diósgyori Acélmuvek Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Editio Musica Budapest Zenemukiadó Kft.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,Északtej Tejipari Részvénytársaság,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,Franklin Nyomda Kft.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Gemenc Gabona Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Gyógyászati Segédeszközöket és Rehabilitációs Term.Gyártó Rt,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Gyógyászati Segédeszközöket és Rehabilitációs Term.Gyártó Rt,1998,Manufacturing & Services,On the basis of purchasing obligation,,,Manufacturing
Hungary,Hírös Sütoipari Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Ikarus Rt.,1998,Manufacturing & Services,Sale without tender,,,Manufacturing
Hungary,Ikarus Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,ISG Ipari Szerelvény és Gépgyár Kft.,1998,Manufacturing & Services,Successful open tender,,,Manufacturing
Hungary,ISG Ipari Szerelvény és Gépgyár Kft.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Kaposvári Nyomdaipari Szolgáltató Kft.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,KIL (Külker. Idegennyelvu Lev. Képzo) Kft.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,KOMPLEX Nagyatádi Gépipari Vállalkozó Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Láng Gépgyár Részvénytársaság,1998,Manufacturing & Services,Successful open tender,,,Manufacturing
Hungary,Láng Gépgyár Részvénytársaság,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Miskolci Hutoipari Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,MOL Magyar Olaj- és Gázipari Rt.,1998,Manufacturing & Services,Private placement,,,Manufacturing
Hungary,MOL Magyar Olaj- és Gázipari Rt.,1998,Manufacturing & Services,Private placement,,,Manufacturing
Hungary,MOL Magyar Olaj- és Gázipari Rt.,1998,Manufacturing & Services,Private placement,,,Manufacturing
Hungary,MOL Magyar Olaj- és Gázipari Rt.,1998,Manufacturing & Services,Private placement,,,Manufacturing
Hungary,MOL Magyar Olaj- és Gázipari Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Nagykorösi Konzervipari Rt.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,Nagykorösi Konzervipari Rt.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,Nagykorösi Konzervipari Rt.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,Manufacturing
Hungary,PIETRA Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,RÁBA Magyar Vagon-és Gépgyár Rt.,1998,Manufacturing & Services,"Mostly on the basis of earlier sales agreement, combined techniques, etc.",,,Manufacturing
Hungary,SZEMA Makó Téglagyártó Kft.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,SZEMA Szentes Tégla- és Cserépgyártó Kft.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Szolnoki Mezogazdasági Gépgyártó és Szolgáltató Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Szombathelyi Tejipari Részvénytársaság,1998,Manufacturing & Services,On the basis of preemption right,,,Manufacturing
Hungary,Tisza Kenyér Sütoipari Rt.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Újpesti Gépelemgyár Kft.,1998,Manufacturing & Services,For employees,,,Manufacturing
Hungary,Újpesti Gépelemgyár Kft.,1998,Manufacturing & Services,On the basis of purchasing obligation,,,Manufacturing
Hungary,FAUNA Részvénytársaság,1998,Manufacturing & Services,Minority shares offered for co-owner,,,"Agriculture, hunting and forestry"
Hungary,Siófoki Gyümölcstermesztési Mg. Szolg. és Értékesíto Rt.,1998,Manufacturing & Services,Successful open tender,,,"Agriculture, hunting and forestry"
Hungary,Siófoki Gyümölcstermesztési Mg. Szolg. és Értékesíto Rt.,1998,Manufacturing & Services,For employees,,,"Agriculture, hunting and forestry"
Hungary,Kapos Kereskedelmi Rt.,1998,Manufacturing & Services,Minority shares offered for co-owner,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,Metalloglobus Fémipari és Kereskedelmi Rt.,1998,Manufacturing & Services,For employees,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,Bakony Füszért Kereskedelmi Rt.,1998,Other,Minority shares offered for co-owner,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,BIBLIOFIL Kft.,1998,Other,For employees,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,Dél-Pesti Közért Élelmiszerkereskedelmi Rt.,1998,Other,For employees,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,Erdészeti és Faipari Termékeket Értékesíto és Feldolgozó Rt.,1998,Other,For employees,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,Hess András Kft.,1998,Other,Successful open tender,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,Hess András Kft.,1998,Other,For employees,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,OFOTÉRT Kereskedelmi Részvénytársaság,1998,Other,For employees,,,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods"
Hungary,Total contracted value,1998,Other,,, 341.55 ,
Hungary,"MÁTRA OÁZIS Oktatási, Üdültetési és Vendéglátó Kkt.",1998,Services,"Mostly on the basis of earlier sales agreement, combined techniques, etc.",,,Services/Education
Hungary,Kiskukta Kft,1998,Services,Simplified privatization,,,Hotels and restaurants
Hungary,Buda-Gast Vendéglátó és Idegenforgalmi Részvénytársaság,1998,Services,Sale without tender,,,Hotels and restaurants
Hungary,INVESTMENT és MANAGEMENT Bef. és Vezetésfejl. Kft,1998,Services,Sale without tender,,,Hotels and restaurants
Hungary,Pannónia Szálloda Rt.,1998,Services,Minority shares offered for co-owner,,,Hotels and restaurants
Hungary,TAVERNA Szálloda és Étterem Részvénytársaság,1998,Services,Sale without tender,,,Hotels and restaurants
Hungary,HUNGAROCAMION Nemzetközi Autóközlekedési Rt.,1998,Infrastructure,Successful open tender,,,"Transport, storage and communication"
Hungary,HUNGAROCAMION Nemzetközi Autóközlekedési Rt.,1998,Infrastructure,For employees,,,"Transport, storage and communication"
Hungary,Elektromos Muvek (Elmu),1999,Infrastructure,,, 17.70 ,Electricity
Hungary,Eszakdunantuli Aramszolgaltato (Edasz),1999,Infrastructure,,, 26.30 ,Electricity
Hungary,Eszak-magyarorszagi Aramszolgaltato (Emasz),1999,Infrastructure,Trade sale,, 66.00 ,Electricity
Hungary,ELMU Rt / Budapesti Elektomos Muvek Reszvenytarsasag,1999,Infrastructure,Public offering,, 746.00 ,Electricity
Hungary,National Savings and Commercial Bank (OTP),1999,Financial,Public offering,, 162.00 ,Financial intermediation (Banking)
Hungary,Matav,1999,Infrastructure,Public offering,, 346.40 ,Telecommunications
Hungary,Salgotarjau Iron,1989,Manufacturing & Services,,, 83.00 ,Steel
Hungary,Dunaujvaros steel plant,1992,Manufacturing & Services,,, 31.00 ,Steel
Hungary,"ATAKER Ipari, Kereskedelmi és Szolgáltató Kft.",1994,Financial,,, 0.48 ,Real estate
Hungary,HIDROVIA Hidraulikus Elemeket Gyártó Kft.,1994,Manufacturing & Services,,, 0.79 ,Manufacturing
Hungary,Hajdusági Sütôdék Rt,1994,Manufacturing & Services,,, 3.53 ,Manufacturing
Hungary,Veszprémi Fogászati Kft,1994,Services,,, 0.01 ,Health services
Hungary,GCLA Kereskedelmi Rt,1994,Services,,, 3.02 ,Trade
Hungary,Hôgyész-farm Cltalános Mezôgazdasági és Kereskedelmi Rt.,1995,Manufacturing & Services,,, 2.00 ,Agriculture
Hungary,RECLSZISZTEMA Dabasi Nyomda Részvénytársaság,1995,Services,,, 1.19 ,Industry
Hungary,MOL Magyar Olaj- és Gázipari Rt.,1996,Energy,,, 35.17 ,Oil & gas
Hungary,Plibrico Kft.,1996,Services,,, 0.12 ,Industry
Hungary,BôRKER Ker.RT,1996,Services,,, 3.27 ,Trade
Hungary,ISG Ipari Szerelvény és Gépgyár Kft.,1998,Manufacturing & Services,Successful open tender,,,Manufacturing
Hungary,VOLÁNSPEC Különleges Szállítmányozó és Szolgáltató Rt.,1998,Infrastructure,For employees,,,"Transport, storage and communication"
Hungary,Interbank,1989,Financial,,, 10.00 ,Banking
Hungary,Hungaria Biztosito,1989,Financial,,, 50.00 ,Insurance
Hungary,Ganz Electric Meters,1989,Manufacturing & Services,,, 8.60 ,Manufacturing
Hungary,Tungsram,1989,Manufacturing & Services,$400 Mn invest by end-94,, 150.00 ,Manufacturing
Hungary,Raba,1989,Manufacturing & Services,$150 Mn committed,, 150.00 ,Manufacturing
Hungary,IBUSZ,1989,Services,,, 10.00 ,Tourism/Travel Agency
Hungary,General Banking & Trust Company,1990,Financial,,, 10.00 ,Banking
Hungary,Graboplast,1990,Manufacturing & Services,,, 12.00 ,Manufacturing
Hungary,Kaposcukor Rt.,1990,Manufacturing & Services,,, 12.70 ,Sugar
Hungary,Petohazi Cukoripari Rt.,1990,Manufacturing & Services,,, 18.00 ,Sugar
Hungary,Szabadeghazi Szeszipari Vallalat,1990,Manufacturing & Services,,, 35.00 ,Sugar
Hungary,Tungsram,1990,Manufacturing & Services,,, 50.00 ,Lighting Equipment
Hungary,GM Hungary,1990,Manufacturing & Services,,, 66.00 ,Manufacturing
Hungary,Ford Hungaria,1990,Manufacturing & Services,$80Mn committed,, 80.00 ,Manufacturing
Hungary,Chinoin,1990,Manufacturing & Services,$80Mn committed,, 80.00 ,Pharmaceuticals
Hungary,KMDL,1990,Services,,,,Media/Newspapers
Hungary,Naplo/Zalai Hirlap,1990,Services,,,,Media/Newspapers
Hungary,Nepszabadsag,1990,Services,,,,Media/Newspapers
Hungary,Petofi Printing House,1990,Services,,, 7.50 ,Printing & Packaging
Hungary,Petofi Printing House,1990,Services,,,,Printing & Packaging
Hungary,IBUSZ,1990,Services,41% foreign financial investment,, 32.00 ,Tourism/Travel Agency
Hungary,HungarHotel,1990,Services,$80Mn committed,, 80.00 ,Hotel
Hungary,Villanyszereloipari Rt.,1991,Infrastructure,,, 22.40 ,Power Utility
Hungary,Investor,1991,Financial,,,,Financial Services
Hungary,First Hungary Cooperative Manufacturing,1991,Manufacturing & Services,,,,Manufacturing
Hungary,Komaromi Sorgyar,1991,Manufacturing & Services,,,,Manufacturing
Hungary,Borsodi Sorgyar,1991,Manufacturing & Services,,,,Manufacturing
Hungary,Tisza Chemical Combinate,1991,Manufacturing & Services,,,,Chemicals
Hungary,ice cream maker,1991,Manufacturing & Services,,,,Foodstuffs
Hungary,Egri Manufacturing Factory,1991,Manufacturing & Services,split 80%/ 20%,,,Manufacturing
Hungary,Styl,1991,Manufacturing & Services,,,,Manufacturing
Hungary,Revai Obuda Nyomda,1991,Manufacturing & Services,$7Mn committed,, 7.00 ,Media/printing
Hungary,Budapesti Szeszipri,1991,Manufacturing & Services,,, 10.30 ,Manufacturing
Hungary,Gyar-es Gepszerelo,1991,Manufacturing & Services,,, 10.70 ,Machinery
Hungary,Nyiregyhaza,1991,Manufacturing & Services,$11Mn committed,, 11.00 ,Construction
Hungary,Gardenia,1991,Manufacturing & Services,,, 12.00 ,Manufacturing
Hungary,Vertesz Rt.,1991,Manufacturing & Services,,, 12.60 ,Machinery
Hungary,Zalakeramia,1991,Manufacturing & Services,,, 12.90 ,Manufacturing
Hungary,Strabag Hungaria,1991,Manufacturing & Services,,, 17.00 ,Construction
Hungary,Oxigen es Dissousgazgyar Kft,1991,Manufacturing & Services,,, 21.60 ,Chemicals
Hungary,ODV,1991,Manufacturing & Services,,, 25.30 ,Chemicals
Hungary,Linde Repergaz Rt.,1991,Manufacturing & Services,,, 25.51 ,Food Processing
Hungary,Pannonplast,1991,Manufacturing & Services,,, 26.80 ,Chemicals
Hungary,Budapest Liquor Industry Company,1991,Manufacturing & Services,,, 27.40 ,Spirits Producers/Merchandisers
Hungary,Magyar Suzuki,1991,Manufacturing & Services,,, 30.00 ,Manufacturing
Hungary,Ikarus,1991,Manufacturing & Services,,, 50.00 ,Manufacturing
Hungary,Lehel Refrigerator Factory,1991,Manufacturing & Services,$83Mn committed,, 83.00 ,Manufacturing
Hungary,Hungarian Glass,1991,Manufacturing & Services,$115Mn committed,, 115.00 ,Glass
Hungary,Szenzor,1991,Other,,, 1.30 ,Unknown
Hungary,Dorog Coalmines,1991,Primary,,,,Mining
Hungary,OZD Steel,1991,Manufacturing & Services,,,,Steel
Hungary,Styl,1991,Services,,,,Retail
Hungary,Fonix,1991,Services,split 25.6%/ 15.4 %,,,Retail
Hungary,Reform,1991,Services,,, 1.00 ,Media/Newspaper
Hungary,IBUSZ,1991,Services,,, 6.50 ,Tourism/Travel Agency
Hungary,gas distributors,1991,Services,,, 20.00 ,Services
Hungary,Csemege-Meinl Rt.,1991,Services,,, 25.50 ,Trade
Hungary,Csemege Trading Co.,1991,Services,,, 33.70 ,Retail
Hungary,Compack Trading & Packing,1991,Services,,, 60.00 ,Export/Trading
Hungary,Dunapack,1991,Services,$82Mn committed,, 82.00 ,Printing & Packaging
Hungary,Kontrax Telekom,1991,Infrastructure,,, 14.70 ,Telecommunications
Hungary,Pestvideki Machine Works,1991,Infrastructure,,, 26.50 ,Airlines
Hungary,Allami Biztosito,1992,Financial,,, 50.00 ,Insurance
Hungary,Budapest Distilling,1992,Manufacturing & Services,,,,Manufacturing
Hungary,Nagy Kanisza,1992,Manufacturing & Services,,,,Manufacturing
Hungary,Gyorl Keksz,1992,Manufacturing & Services,,,,Food Processing
Hungary,Mirelite Frozen Foods,1992,Manufacturing & Services,,,,Food Processing
Hungary,Ofotert,1992,Manufacturing & Services,,,,Optics
Hungary,Donichem,1992,Manufacturing & Services,,,,Plastics
Hungary,Satoraljaujhely Dohanygyar,1992,Manufacturing & Services,,,,Manufacturing
Hungary,Sopron Manufacturing,1992,Manufacturing & Services,,, 4.80 ,Manufacturing
Hungary,Microsystem Technical & Computer Engineering,1992,Manufacturing & Services,split 15%/ 13%,, 5.40 ,Computers
Hungary,Cement and Lime Industry,1992,Manufacturing & Services,,, 6.00 ,Cement
Hungary,Elzett,1992,Manufacturing & Services,,, 8.90 ,Machine tools
Hungary,VMTV,1992,Manufacturing & Services,,, 10.00 ,Food Processing
Hungary,Alfoldi Porcelan Rt.,1992,Manufacturing & Services,,, 12.10 ,Construction/Building material
Hungary,Szrencs food factory,1992,Manufacturing & Services,estimated proceeds ($40Mn for 3 deals),, 13.30 ,Food Processing
Hungary,Matravidek,1992,Manufacturing & Services,estimated proceeds ($40Mn for 3 deals),, 13.30 ,Sugar
Hungary,Szolnok sugar factory,1992,Manufacturing & Services,estimated proceeds ($40Mn for 3 deals),, 13.30 ,Sugar
Hungary,Debrecen Manufacturing Factory,1992,Manufacturing & Services,,, 15.40 ,Manufacturing
Hungary,Hungarovin,1992,Manufacturing & Services,,, 17.90 ,Manufacturing
Hungary,Hajdusagi Cukorgyar,1992,Manufacturing & Services,,, 20.00 ,Sugar
Hungary,Szerencsi Cukorgyar,1992,Manufacturing & Services,60/40 split,, 25.90 ,Sugar
Hungary,Fejer-Komarom megyei dairy,1992,Manufacturing & Services,majority stake,, 35.00 ,Agribusiness
Hungary,Pecsi Manufacturing Factory,1992,Manufacturing & Services,,, 36.00 ,Manufacturing
Hungary,Intercsokolade,1992,Manufacturing & Services,,, 38.00 ,Sugar
Hungary,Novenyolajiparies Mososzergyarto Vallalat oil seed ops,1992,Manufacturing & Services,,, 100.00 ,Detergents
